"","comuna_name","year","geography_unit","weighted_mean_income","weighted_median_income","weighted_gini_income","lb_weighted_mean_income","ub_weighted_mean_income","lb_weighted_median_income","ub_weighted_median_income","lb_weighted_gini_income","ub_weighted_gini_income"
"1246","Ñuñoa",2009,3,434182,348034,0.398,402367,465974,317248,361886,0.363,0.434
"1247","Ñuñoa",2011,3,602301,474433,0.475,549075,663913,382199,554076,0.444,0.503
"1248","Ñuñoa",1998,3,161091,120615,0.443,149229,175378,106263,132675,0.412,0.47
"1249","Ñuñoa",2006,3,444046,241375,0.538,415607,490228,233222,279116,0.512,0.566
"1250","Ñuñoa",1990,3,27085,20166,0.405,25580,28600,18061,21835,0.384,0.425
"1251","Ñuñoa",1996,3,150320,116121,0.43,140370,162636,109095,127211,0.412,0.443
"1252","Ñuñoa",1992,3,93184,52048,0.558,81205,108447,48426,56125,0.507,0.603
"1253","Ñuñoa",2000,3,161370,112008,0.462,149851,172831,98557,123194,0.435,0.488
"1254","Ñuñoa",1994,3,93598,58800,0.491,85140,102523,54156,66500,0.449,0.527
"1255","Ñuñoa",2015,3,710003,455669,0.489,679308,745396,439495,477625,0.474,0.51
"1256","Olivar",2006,3,171944,88800,0.587,138915,214699,84187,91818,0.507,0.651
"1257","Olivar",1996,3,88935,48906,0.521,78611,100214,43937,51667,0.482,0.576
"1258","Olivar",2000,3,85136,60000,0.478,74251,106225,53420,63701,0.412,0.574
"1259","Olivar",1998,3,85498,54399,0.479,79514,93176,48875,58650,0.459,0.497
"1260","Olivar",2003,3,97798,67501,0.428,89934,106283,61884,68942,0.396,0.469
"1261","Olivar",2011,3,171096,122781,0.402,155117,191461,120030,133302,0.357,0.439
"1262","Olivar",2015,3,209265,150368,0.382,192385,230667,139749,166415,0.347,0.407
"1263","Olivar",2009,3,122998,101661,0.366,116085,129028,92411,108877,0.341,0.391
"1264","Olmué",2011,3,163838,101027,0.43,138567,183873,92412,119872,0.355,0.477
"1265","Osorno",2003,3,126609,75070,0.509,114581,139444,72600,81861,0.483,0.536
"1266","Osorno",1998,3,115550,67694,0.511,105315,127295,61943,72226,0.482,0.544
"1267","Osorno",1994,3,90932,36741,0.622,79829,107908,35481,39978,0.571,0.674
"1268","Osorno",1996,3,98471,50000,0.557,89131,105434,48750,53787,0.528,0.582
"1269","Osorno",2000,3,103856,63346,0.481,97352,109983,60705,69588,0.456,0.517
"1270","Osorno",1992,3,59751,32335,0.533,55045,65511,31022,35115,0.509,0.563
"1271","Osorno",2009,3,185425,113742,0.487,162228,214885,109234,121481,0.436,0.547
"1272","Osorno",2015,3,191139,142121,0.399,184926,197018,139189,148264,0.383,0.412
"1273","Osorno",2006,3,137768,84528,0.507,126492,150763,79133,88516,0.476,0.544
"1274","Osorno",2011,3,176564,111548,0.473,161361,193043,106677,118516,0.438,0.507
"1275","Osorno",1990,3,31865,19938,0.498,30099,34040,18759,21331,0.476,0.524
"1276","Ovalle",1998,3,73411,44190,0.502,67101,80993,41418,48824,0.475,0.541
"1277","Ovalle",2003,3,68234,52693,0.403,64254,73053,48642,59154,0.385,0.433
"1278","Ovalle",2006,3,86782,65180,0.388,82110,90855,62122,70182,0.363,0.408
"1279","Ovalle",1996,3,50847,30244,0.498,46949,55545,27927,34063,0.476,0.52
"1280","Ovalle",1994,3,35791,23668,0.444,33132,38594,22545,25126,0.415,0.47
"1281","Ovalle",2015,3,169623,131236,0.384,164247,176976,128750,134945,0.364,0.401
"1282","Ovalle",2011,3,152102,109790,0.427,139155,168393,98997,122354,0.383,0.479
"1283","Ovalle",2009,3,114109,82414,0.386,108221,119521,79125,85760,0.366,0.402
"1284","Ovalle",2000,3,71003,48133,0.453,65233,79899,44920,50634,0.409,0.495
"1285","Padre Hurtado",1998,3,69393,39857,0.542,61883,83020,36999,44016,0.497,0.617
"1286","Padre Hurtado",1994,3,44727,34116,0.395,41678,47713,32130,35859,0.368,0.42
"1287","Padre Hurtado",2006,3,108548,82432,0.409,102788,116032,79724,86941,0.387,0.431
"1288","Padre Hurtado",2011,3,198637,131133,0.397,175901,222003,115554,143363,0.35,0.441
"1289","Padre Hurtado",2003,3,88738,61700,0.473,76691,98820,55000,64932,0.424,0.509
"1290","Padre Hurtado",2000,3,85030,56088,0.488,74975,98946,53088,58716,0.428,0.557
"1291","Padre Hurtado",1992,3,58067,29083,0.565,52272,65618,26394,31557,0.532,0.6
"1292","Padre Hurtado",1990,3,27988,14142,0.58,23950,33481,13427,14732,0.518,0.642
"1293","Padre Hurtado",2009,3,139696,104980,0.422,127511,155035,96137,110596,0.378,0.465
"1294","Padre Las Casas",2009,3,82158,64622,0.42,75405,91346,59218,68840,0.382,0.469
"1295","Padre Las Casas",2006,3,112292,66443,0.511,99070,126090,62910,70512,0.464,0.551
"1296","Padre Las Casas",2011,3,104159,79206,0.371,98294,109934,77477,84125,0.342,0.399
"1297","Padre Las Casas",2015,3,148691,115403,0.368,142084,155168,111799,121286,0.349,0.386
"1298","Paihuano",2003,3,92078,72779,0.359,87569,95615,70496,76586,0.337,0.376
"1299","Paihuano",1998,3,70869,46776,0.445,65345,76452,44148,49650,0.412,0.479
"1300","Paihuano",2000,3,66231,46610,0.405,62473,70940,43961,49589,0.388,0.419
"1301","Paihuano",1994,3,41210,30498,0.385,38486,43930,29225,31382,0.357,0.411
"1302","Paihuano",2011,3,165422,112791,0.448,138932,198783,106319,137007,0.398,0.485
"1303","Paihuano",2006,3,103935,74530,0.414,98057,111411,69401,81278,0.387,0.438
"1304","Paihuano",2009,3,142197,104561,0.391,128759,157416,89866,114147,0.343,0.443
"1305","Paillaco",2009,3,112363,90566,0.396,106696,121286,83487,92883,0.374,0.425
"1306","Paillaco",2015,3,142442,115839,0.35,131422,152667,110723,121360,0.304,0.393
"1307","Paillaco",2011,3,165029,96319,0.497,145201,193559,93060,104853,0.433,0.564
"1308","Paine",1998,3,89265,54425,0.475,80241,98556,53136,57916,0.429,0.513
"1309","Paine",2006,3,107750,87533,0.38,101311,113823,84539,89727,0.358,0.406
"1310","Paine",1994,3,55708,32230,0.499,51806,60245,30649,34395,0.474,0.521
"1311","Paine",2009,3,137639,107921,0.376,129283,146200,99989,114656,0.349,0.404
"1312","Paine",2000,3,117378,60208,0.557,101055,133068,58029,68095,0.505,0.598
"1313","Paine",2003,3,273483,90079,0.668,242872,316355,81253,97528,0.643,0.689
"1314","Paine",2011,3,185898,122137,0.446,158151,219558,114224,132169,0.358,0.51
"1315","Paine",1990,3,23529,17399,0.413,21755,25642,16840,18120,0.375,0.447
"1316","Paine",1992,3,43571,29959,0.455,40650,46971,27420,31834,0.429,0.474
"1317","Palmilla",2011,3,121662,98015,0.355,107955,142832,94628,110934,0.298,0.417
"1318","Palmilla",2009,3,108578,93105,0.303,101853,113363,91094,97349,0.277,0.326
"1319","Palmilla",2006,3,80354,61671,0.375,74600,85748,59751,63052,0.348,0.398
"1320","Palmilla",2000,3,78871,55440,0.454,73129,84910,49087,60804,0.424,0.483
"1321","Panguipulli",2015,3,144561,116852,0.361,138535,149964,112631,121188,0.345,0.379
"1322","Panguipulli",2009,3,128919,75000,0.492,113524,143339,68253,84627,0.456,0.516
"1323","Panguipulli",2011,3,133144,105811,0.431,123353,149283,97264,111828,0.395,0.474
"1324","Panquehue",2011,3,397923,147056,0.644,280713,504908,130259,170533,0.567,0.681
"1325","Panquehue",2009,3,139527,95618,0.439,125495,152728,90486,97920,0.394,0.49
"1326","Panquehue",2006,3,90575,73606,0.359,83390,96982,71388,76880,0.313,0.4
"1327","Papudo",1994,3,56959,39429,0.454,52848,61933,35872,41869,0.423,0.483
"1328","Papudo",2000,3,104393,68931,0.459,94157,115819,62994,73499,0.408,0.514
"1329","Papudo",1998,3,92739,56770,0.502,84151,104496,56012,61000,0.466,0.545
"1330","Papudo",2011,3,182379,154803,0.319,164682,203788,136000,190733,0.287,0.347
"1331","Papudo",1996,3,66509,42534,0.479,60291,75062,40332,46842,0.445,0.514
"1332","Papudo",2009,3,134433,107439,0.335,127938,138547,101089,113395,0.316,0.351
"1333","Papudo",2003,3,76918,54358,0.406,73777,80606,52933,59844,0.385,0.422
"1334","Papudo",2006,3,122153,80839,0.464,110157,132954,75046,86504,0.418,0.503
"1335","Paredones",2011,3,148993,110549,0.373,125413,177745,99458,126904,0.302,0.441
"1336","Paredones",2009,3,106684,80135,0.369,98859,114438,78066,85611,0.335,0.391
"1337","Paredones",2006,3,85498,51885,0.524,75316,97721,50416,53352,0.47,0.567
"1338","Paredones",1998,3,61712,45180,0.416,58413,66183,44003,46863,0.394,0.439
"1339","Paredones",2000,3,94860,59263,0.464,87983,104966,54780,63990,0.433,0.491
"1340","Paredones",1996,3,85779,46133,0.572,75985,98998,44697,49366,0.527,0.615
"1341","Paredones",2003,3,122031,65652,0.539,108440,135984,60415,72384,0.507,0.566
"1342","Parral",2015,3,181479,133245,0.407,165595,201524,122465,141469,0.365,0.463
"1343","Parral",2011,3,148697,99469,0.419,136938,161807,89827,109400,0.388,0.446
"1344","Parral",2009,3,132965,83422,0.503,119778,150448,77007,98985,0.458,0.543
"1345","Parral",2006,3,117415,71623,0.556,102726,135110,67499,72957,0.511,0.602
"1346","Pedro Aguirre Cerda",2000,3,94231,71288,0.449,87051,103611,67500,76297,0.416,0.488
"1347","Pedro Aguirre Cerda",2009,3,157647,116370,0.386,149220,165728,112504,121550,0.367,0.401
"1348","Pedro Aguirre Cerda",2003,3,109605,73152,0.475,102743,119670,71138,81228,0.445,0.503
"1349","Pedro Aguirre Cerda",1996,3,78002,61086,0.412,73903,82722,57899,64231,0.389,0.439
"1350","Pedro Aguirre Cerda",2015,3,198117,167119,0.362,190370,205513,160172,173631,0.338,0.377
"1351","Pedro Aguirre Cerda",1994,3,56569,45140,0.397,52945,59895,42498,47124,0.377,0.424
"1352","Pedro Aguirre Cerda",2006,3,150938,115940,0.402,144738,161713,110216,119462,0.383,0.428
"1353","Pedro Aguirre Cerda",2011,3,167274,143108,0.373,151932,182305,123449,146974,0.337,0.403
"1354","Pedro Aguirre Cerda",1992,3,40727,31826,0.374,39151,42853,30680,32590,0.355,0.388
"1355","Pedro Aguirre Cerda",1998,3,81420,54889,0.452,76858,85638,52177,60462,0.427,0.467
"1356","Pelarco",2009,3,97905,83446,0.353,93123,102383,80190,87977,0.33,0.369
"1357","Pelarco",2011,3,129360,109024,0.324,120543,142537,105094,115052,0.278,0.352
"1358","Pelarco",2006,3,91697,61812,0.442,85273,100948,59803,65026,0.411,0.473
"1359","Pelarco",2000,3,72052,40656,0.491,64827,82025,37216,45880,0.454,0.551
"1360","Pelarco",1994,3,38303,26477,0.451,35611,41320,24735,29050,0.423,0.482
"1361","Pelarco",2003,3,59157,39224,0.433,53916,64378,39005,46519,0.407,0.455
"1362","Pelluhue",2006,3,86601,58190,0.446,77844,94010,54964,63293,0.405,0.474
"1363","Pelluhue",2011,3,153393,86263,0.46,125559,184594,81992,108891,0.388,0.53
"1364","Pelluhue",2003,3,84322,53210,0.456,74883,92004,52244,54446,0.412,0.492
"1365","Pelluhue",2009,3,111182,88219,0.4,103132,120412,75652,96585,0.37,0.425
"1366","Pelluhue",2000,3,54300,40594,0.401,50618,59360,39494,43013,0.37,0.442
"1367","Pelluhue",1994,3,35449,26173,0.412,32836,38738,23634,27050,0.373,0.454
"1368","Pemuco",2011,3,140124,117472,0.377,124875,158321,101040,120764,0.331,0.431
"1369","Pemuco",2006,3,71520,51556,0.415,65209,78582,50131,55342,0.372,0.461
"1370","Pemuco",2009,3,92311,71125,0.399,85777,98344,66550,74902,0.371,0.428
"1371","Pencahue",2003,3,112101,66430,0.499,99286,127014,60114,73150,0.45,0.541
"1372","Pencahue",1994,3,56038,28072,0.555,46672,71781,25030,29456,0.479,0.625
"1373","Pencahue",2006,3,97146,75750,0.382,88121,104480,69639,79092,0.35,0.421
"1374","Pencahue",2011,3,173583,103837,0.453,144776,208567,99066,113272,0.371,0.516
"1375","Pencahue",2000,3,99167,52100,0.559,80201,132415,49493,53693,0.462,0.665
"1376","Pencahue",2009,3,132810,92014,0.396,122635,145443,88612,98577,0.36,0.432
"1377","Penco",1992,3,25581,19804,0.396,24000,27298,17365,20970,0.365,0.416
"1378","Penco",2003,3,67337,39703,0.561,58109,85872,36928,42378,0.501,0.642
"1379","Penco",2011,3,108709,69821,0.35,93651,137050,69814,97522,0.284,0.425
"1380","Penco",1994,3,26932,19366,0.415,24982,28740,17975,20531,0.387,0.44
"1381","Penco",2009,3,130576,93752,0.429,121075,138792,87118,97233,0.405,0.453
"1382","Penco",2000,3,56719,40457,0.423,51083,64279,39395,42164,0.36,0.481
"1383","Penco",2015,3,170950,121159,0.392,158663,186618,113542,131398,0.36,0.432
"1384","Penco",2006,3,97709,75750,0.383,92268,102297,71067,80686,0.359,0.406
"1385","Peñaflor",2003,3,97171,54480,0.503,86934,106382,50232,60000,0.476,0.529
"1386","Peñaflor",2009,3,198163,135266,0.439,185066,215997,127475,139600,0.407,0.476
"1387","Peñaflor",2006,3,139590,99262,0.434,126473,155739,94323,101863,0.383,0.485
"1388","Peñaflor",2000,3,89659,70964,0.366,84847,94620,64872,72832,0.347,0.39
"1389","Peñaflor",1998,3,75228,55508,0.389,70588,79286,49818,58650,0.369,0.408
"1390","Peñaflor",2011,3,235484,149008,0.441,213134,257029,136072,163784,0.409,0.464
"1391","Peñaflor",1994,3,43696,30260,0.422,40311,47292,27501,32303,0.385,0.447
"1392","Peñalolén",2003,3,111513,85124,0.394,105275,119297,78846,87431,0.369,0.417
"1393","Peñalolén",1996,3,98893,72002,0.46,90540,107270,60638,76762,0.422,0.504
"1394","Peñalolén",2000,3,100194,81304,0.375,96039,105477,77088,85180,0.356,0.39
"1395","Peñalolén",2011,3,236162,137304,0.502,208071,266150,131635,152453,0.458,0.54
"1396","Peñalolén",2009,3,244787,155197,0.488,225419,271023,140524,168358,0.459,0.516
"1397","Peñalolén",1992,3,40165,31808,0.392,37662,42547,30311,32565,0.368,0.411
"1398","Peñalolén",1994,3,58727,44514,0.414,55299,61803,41582,50775,0.396,0.431
"1399","Peñalolén",2006,3,186104,108036,0.498,175043,200579,102296,118311,0.475,0.52
"1400","Peñalolén",1998,3,89965,63958,0.394,84770,94987,62123,71552,0.374,0.407
"1401","Peñalolén",2015,3,305892,191882,0.477,283728,328261,184571,204551,0.449,0.506
"1402","Peralillo",2006,3,89318,71414,0.372,83775,95653,69293,74956,0.346,0.401
"1403","Peralillo",2009,3,109065,88019,0.365,103166,114686,80719,92829,0.344,0.39
"1404","Peralillo",2011,3,120734,108161,0.352,107456,131548,86583,114568,0.302,0.406
"1405","Perquenco",2009,3,85370,68297,0.404,78385,94096,62026,72614,0.374,0.441
"1406","Perquenco",2011,3,176451,102310,0.492,149574,211182,98186,110629,0.415,0.551
"1407","Perquenco",2006,3,84709,50510,0.494,76082,93381,48463,52554,0.454,0.526
"1408","Petorca",2009,3,142987,103408,0.406,132534,154259,96923,109619,0.368,0.439
"1409","Petorca",2006,3,96459,68208,0.394,89779,102521,65214,71050,0.37,0.421
"1410","Petorca",1994,3,61169,43557,0.427,57043,66296,41078,44755,0.4,0.458
"1411","Petorca",2003,3,88391,63051,0.423,79881,102813,58853,67582,0.377,0.498
"1412","Petorca",2011,3,123148,104154,0.331,111480,134977,97701,107314,0.271,0.368
"1413","Petorca",2000,3,79218,54780,0.444,72876,87462,51250,58840,0.412,0.482
"1414","Petorca",1998,3,74594,59210,0.413,70152,80011,54806,60422,0.384,0.433
"1415","Peumo",2015,3,177228,141731,0.33,167056,188389,135476,150960,0.309,0.35
"1416","Peumo",2009,3,113105,89700,0.34,106699,119447,83614,96066,0.315,0.362
"1417","Peumo",2006,3,112173,84648,0.365,105785,118764,82693,90205,0.342,0.384
"1418","Peumo",2011,3,197419,116769,0.463,166649,230725,109883,125840,0.387,0.528
"1419","Pica",2011,3,183325,132410,0.447,154122,208631,120383,139976,0.396,0.491
"1420","Pica",2009,3,167843,113230,0.464,143720,203033,99691,116513,0.391,0.529
"1421","Pichidegua",2015,3,192178,162018,0.337,180335,207488,152693,168125,0.295,0.38
"1422","Pichidegua",2011,3,160064,133359,0.325,145574,175800,123257,137211,0.286,0.369
"1423","Pichidegua",2006,3,75439,61434,0.348,71231,81422,55179,67460,0.323,0.376
"1424","Pichidegua",2009,3,117837,96825,0.332,112426,124367,92903,97729,0.309,0.351
"1425","Pichilemu",1998,3,118887,54150,0.585,105360,130842,51686,57221,0.551,0.608
"1426","Pichilemu",1996,3,78324,50000,0.468,72288,85162,46657,59036,0.433,0.503
"1427","Pichilemu",2009,3,117292,100892,0.317,111385,124698,98321,106545,0.296,0.338
"1428","Pichilemu",2006,3,114279,77571,0.488,101136,137402,70807,79632,0.424,0.554
"1429","Pichilemu",2003,3,114135,74100,0.482,104384,126857,64834,78035,0.452,0.522
"1430","Pichilemu",2000,3,109391,70250,0.499,100183,122330,63638,73865,0.46,0.53
"1431","Pichilemu",2011,3,172947,118185,0.437,139273,199228,86997,139013,0.368,0.495
"1432","Pichilemu",2015,3,184447,142193,0.377,169430,201470,131912,158837,0.347,0.414
"1433","Pinto",2006,3,82298,59819,0.437,76914,88259,52855,62629,0.412,0.465
"1434","Pinto",2009,3,118906,84721,0.446,109006,129579,81528,89977,0.416,0.477
"1435","Pinto",2011,3,436480,85899,0.811,152207,741492,77660,95632,0.509,0.86
"1436","Pirque",1992,3,31168,24142,0.363,29696,33066,23225,25147,0.348,0.38
"1437","Pirque",2009,3,207998,123964,0.483,189606,226519,119416,138577,0.452,0.508
"1438","Pirque",1994,3,45341,26775,0.503,39960,54898,25428,28143,0.441,0.577
"1439","Pirque",2003,3,93948,62674,0.477,85732,102781,57452,66863,0.437,0.514
"1440","Pirque",1998,3,78360,51055,0.497,72055,85855,47337,52356,0.462,0.532
"1441","Pirque",2006,3,153384,91709,0.516,139087,169139,84814,95328,0.479,0.555
"1442","Pirque",2000,3,75205,58788,0.424,70388,80743,54936,62812,0.392,0.45
"1443","Pirque",1990,3,23507,16088,0.431,21996,25706,15181,16499,0.397,0.463
"1444","Pirque",2011,3,170656,150254,0.334,158804,184723,124811,174763,0.307,0.361
"1445","Pitrufquén",2006,3,108555,61821,0.505,95999,125692,55506,66268,0.458,0.565
"1446","Pitrufquén",2015,3,171055,124864,0.403,162857,185152,119870,133930,0.374,0.424
"1447","Pitrufquén",2009,3,141957,90405,0.449,126624,154783,85559,97871,0.416,0.474
"1448","Pitrufquén",2011,3,133498,87066,0.417,117965,148242,79398,105743,0.376,0.446
"1449","Placilla",2011,3,114651,98412,0.309,106856,122759,95117,103383,0.281,0.338
"1450","Placilla",2006,3,93138,61988,0.437,84536,102775,60600,66973,0.385,0.484
"1451","Placilla",2009,3,115820,87969,0.413,108623,123638,84020,92333,0.388,0.429
"1452","Portezuelo",2011,3,165269,150192,0.348,149530,181654,120391,163246,0.299,0.391
"1453","Portezuelo",2009,3,99028,69465,0.441,90833,109157,67533,75067,0.401,0.475
"1454","Portezuelo",2006,3,67209,45815,0.454,61718,72865,43690,48973,0.42,0.48
"1455","Porvenir",2000,3,148042,101973,0.439,135091,161090,98358,108708,0.416,0.461
"1456","Porvenir",2009,3,508699,216083,0.624,429412,617539,193903,268167,0.568,0.668
"1457","Porvenir",1996,3,114957,71007,0.504,99102,128963,63322,80688,0.453,0.54
"1458","Porvenir",1998,3,255898,73573,0.76,134398,467782,67790,85340,0.551,0.859
"1459","Porvenir",2015,3,299314,227677,0.409,279390,325910,2e+05,238119,0.371,0.445
"1460","Porvenir",2003,3,320411,130606,0.67,206739,540035,124378,136852,0.51,0.79
"1461","Porvenir",2011,3,367382,157627,0.594,282469,479025,145533,181716,0.495,0.672
"1462","Porvenir",2006,3,223801,131488,0.488,192777,255384,125467,142794,0.422,0.532
"1463","Pozo Almonte",2011,3,169028,139836,0.356,155619,184802,129716,143439,0.322,0.385
"1464","Pozo Almonte",2009,3,150699,99388,0.416,140074,161025,96186,103300,0.386,0.448
"1465","Pozo Almonte",2015,3,213376,162933,0.396,202439,222818,160000,170088,0.37,0.416
"1466","Providencia",2009,3,844682,577090,0.456,748672,958698,469328,679513,0.428,0.486
"1467","Providencia",2011,3,1149400,949029,0.372,1023530,1392232,870285,1066539,0.321,0.462
"1468","Providencia",1992,3,36252,27987,0.366,34179,38108,27222,30171,0.332,0.393
"1469","Providencia",1994,3,54283,44340,0.362,52626,56348,43915,46477,0.346,0.377
"1470","Providencia",2015,3,1132326,860000,0.438,1089454,1190047,814226,892146,0.421,0.462
"1471","Providencia",1998,3,67660,52324,0.401,63441,71948,49390,54873,0.381,0.428
"1472","Providencia",2000,3,76110,68397,0.379,71118,81967,60133,70360,0.354,0.41
"1473","Providencia",2003,3,86247,72286,0.353,81216,90849,69076,75745,0.331,0.37
"1474","Providencia",2006,3,593442,336680,0.546,526989,653484,318841,368512,0.512,0.574
"1475","Puchuncaví",2009,3,209227,135918,0.526,177369,255978,119922,150700,0.452,0.591
"1476","Puchuncaví",1998,3,66227,49871,0.407,62564,70467,44488,53421,0.383,0.432
"1477","Puchuncaví",1994,3,41231,32287,0.409,38147,44090,30260,34743,0.374,0.437
"1478","Puchuncaví",2011,3,135529,110845,0.342,119371,149339,100238,135419,0.283,0.384
"1479","Puchuncaví",2006,3,105177,86640,0.363,98696,111482,79645,91366,0.339,0.389
"1480","Puchuncaví",2003,3,82212,64012,0.375,75766,91181,57542,75348,0.353,0.411
"1481","Pucón",2015,3,193628,149890,0.39,181910,209797,133336,162405,0.358,0.423
"1482","Pucón",2009,3,132532,102734,0.399,121863,142508,94510,110823,0.359,0.435
"1483","Pucón",2011,3,229083,141011,0.472,167263,305684,125378,172624,0.369,0.589
"1484","Pucón",2006,3,144699,66163,0.624,113134,178066,63175,68882,0.523,0.68
"1485","Pudahuel",1990,3,29302,18720,0.461,27509,31530,16654,19922,0.434,0.481
"1486","Pudahuel",1998,3,104731,75129,0.434,96571,112409,71232,80247,0.406,0.459
"1487","Pudahuel",1996,3,114270,80833,0.451,105648,123552,78121,85143,0.42,0.479
"1488","Pudahuel",2009,3,193248,121448,0.51,174427,214426,117311,126635,0.462,0.546
"1489","Pudahuel",1992,3,69622,42067,0.483,64048,75825,39503,45556,0.458,0.51
"1490","Pudahuel",2011,3,158471,132452,0.345,150221,167394,129092,136370,0.315,0.368
"1491","Pudahuel",1994,3,73431,48438,0.452,67884,78499,46431,51512,0.423,0.475
"1492","Pudahuel",2015,3,219375,173666,0.359,210679,229347,163675,178763,0.341,0.385
"1493","Pudahuel",2006,3,159649,108944,0.423,149843,168871,107542,112783,0.394,0.452
"1494","Pudahuel",2000,3,118632,85922,0.441,109577,126056,80828,96496,0.414,0.475
"1495","Pudahuel",2003,3,152519,100902,0.457,140066,169587,91478,106274,0.42,0.506
"1496","Puente Alto",2011,3,166794,133110,0.377,156421,179710,124374,135109,0.353,0.402
"1497","Puente Alto",1994,3,48165,32691,0.412,45719,50830,32195,36149,0.397,0.428
"1498","Puente Alto",2015,3,237506,184477,0.381,232077,242758,181519,188575,0.369,0.389
"1499","Puente Alto",1996,3,62133,47639,0.429,57564,66435,44837,49327,0.403,0.453
"1500","Puente Alto",2000,3,85446,56000,0.497,77139,95375,50140,61517,0.452,0.55
"1501","Puente Alto",2006,3,176357,105322,0.495,166522,190912,100992,112362,0.474,0.523
"1502","Puente Alto",1990,3,21347,14668,0.413,20388,22813,13609,15257,0.391,0.437
"1503","Puente Alto",2003,3,120052,61900,0.554,104256,143171,56382,62514,0.504,0.601
"1504","Puente Alto",2009,3,151146,121166,0.374,145886,157747,116030,125053,0.357,0.389
"1505","Puente Alto",1998,3,103046,57483,0.565,91067,117776,54270,59680,0.515,0.617
"1506","Puente Alto",1992,3,39947,26825,0.43,37434,43426,26066,29676,0.396,0.464
"1507","Puerto Montt",2015,3,225591,156173,0.425,216146,234984,152479,162566,0.408,0.444
"1508","Puerto Montt",1990,3,33485,20000,0.487,31754,35800,19493,21295,0.469,0.505
"1509","Puerto Montt",2000,3,111992,62750,0.526,103389,121734,58409,69388,0.5,0.548
"1510","Puerto Montt",2011,3,208863,128011,0.497,191249,237245,120756,133431,0.454,0.552
"1511","Puerto Montt",1996,3,83849,44238,0.558,78205,91199,42245,48399,0.529,0.58
"1512","Puerto Montt",2009,3,190285,112247,0.501,177017,207098,105622,118378,0.473,0.529
"1513","Puerto Montt",2006,3,175290,117665,0.451,165218,188999,108787,131187,0.43,0.47
"1514","Puerto Montt",1992,3,47071,30047,0.482,44030,50187,28625,30817,0.461,0.506
"1515","Puerto Montt",1998,3,100956,51712,0.587,88421,112196,46516,52502,0.547,0.619
"1516","Puerto Montt",2003,3,157510,75048,0.588,141024,173045,71807,81471,0.562,0.615
"1517","Puerto Montt",1994,3,67103,37822,0.514,62139,72133,36122,40744,0.49,0.538
"1518","Puerto Octay",2009,3,159856,101428,0.483,138146,180226,95281,107374,0.435,0.526
"1519","Puerto Octay",2006,3,134420,86831,0.472,122324,147464,85300,92577,0.44,0.514
"1520","Puerto Octay",2000,3,162272,65059,0.625,142466,184952,58121,71025,0.602,0.649
"1521","Puerto Octay",2011,3,286583,118274,0.647,211966,362653,108808,129811,0.558,0.707
"1522","Puerto Octay",2003,3,153782,81190,0.521,132906,181603,75390,89307,0.483,0.55
"1523","Puerto Varas",2006,3,185219,86856,0.597,152676,223688,78825,89952,0.522,0.65
"1524","Puerto Varas",2000,3,92408,38813,0.596,81835,102339,35856,46857,0.565,0.614
"1525","Puerto Varas",2011,3,230101,134926,0.508,204080,251478,117708,143595,0.475,0.532
"1526","Puerto Varas",2009,3,220338,104389,0.548,184409,269655,91408,143752,0.499,0.582
"1527","Puerto Varas",2003,3,91489,58527,0.481,83961,99804,54307,63361,0.453,0.519
"1528","Pumanque",2006,3,72029,53004,0.388,65567,77441,50187,55830,0.343,0.423
"1529","Pumanque",2009,3,106396,87711,0.349,99839,111680,80732,93813,0.334,0.365
"1530","Pumanque",2011,3,168269,131280,0.362,141161,191386,113435,165294,0.301,0.407
"1531","Punitaqui",1998,3,45600,33850,0.462,42440,48396,32143,36155,0.439,0.482
"1532","Punitaqui",2000,3,55452,43142,0.442,50917,58950,36385,45650,0.412,0.462
"1533","Punitaqui",2006,3,68915,51696,0.379,64420,74891,49526,53123,0.347,0.41
"1534","Punitaqui",2009,3,137238,86193,0.498,120083,157719,77920,88748,0.454,0.547
"1535","Punitaqui",1994,3,34520,25017,0.403,32746,36562,23528,26750,0.386,0.425
"1536","Punitaqui",2011,3,149735,88454,0.461,129002,178106,84497,102925,0.4,0.51
"1537","Punitaqui",2003,3,54787,42000,0.399,51012,57157,39297,44507,0.381,0.427
"1538","Punta Arenas",2006,3,209863,134216,0.488,190346,232954,123801,145122,0.448,0.527
"1539","Punta Arenas",1998,3,117062,68013,0.509,106083,127523,60660,75434,0.481,0.532
"1540","Punta Arenas",2011,3,314440,198987,0.491,297429,340277,188663,209287,0.472,0.522
"1541","Punta Arenas",1996,3,74917,53904,0.434,69733,79830,51562,57193,0.409,0.457
"1542","Punta Arenas",2000,3,119789,68475,0.509,104635,142282,62473,73449,0.457,0.565
"1543","Punta Arenas",2015,3,355518,240000,0.444,340960,372840,232330,250691,0.421,0.464
"1544","Punta Arenas",2009,3,236578,165161,0.481,199771,297393,151441,173844,0.39,0.587
"1545","Punta Arenas",2003,3,150726,67906,0.616,118673,197048,59469,72092,0.516,0.699
"1546","Puqueldón",2006,3,98747,76066,0.373,92107,105916,72113,78820,0.339,0.413
"1547","Puqueldón",2003,3,70720,49804,0.438,65505,79222,46581,52335,0.401,0.477
"1548","Puqueldón",2011,3,99200,76766,0.399,84817,118990,67862,82459,0.314,0.457
"1549","Puqueldón",2009,3,129900,103119,0.392,119305,139381,97716,109985,0.346,0.425
